track_id,genre_id
1YnLthg0HOs8YTzgN5hVh2,1
0N7UyDRbyHe2L63ilYDcRK,1
5EndcDV7pcbLO4jE2GBZwC,1
0MjXRAftpVBuNGYsNV1obJ,1
2O16qeSdWeec3Kte6TKW9p,1
1W5j84OLhShyEIJEwaLzaU,1
3KAQ4xe2sR6IiltZw8HSA5,1
60wxK3idlzc3lykP8cYZ2l,1
2O7FC4XbIrJ6Ib8bsq0FYC,1
1CYBnHYYbOAsuDCGa0zrw0,1
1ytsxlw6P6gsCc3RrYweyj,1
37bc0lXXN8Udi7IPwL58Hn,1
5IGYPdHMSG4PLXDS9LDPJS,1
53iFMaNUXn6Oj8hUIKSO5a,1
68KCwQ2PNKNT17sEx32DEG,1
27wq82gy6a868oA5HNLRGv,1
24M6MHeugm1sHHNzCP5eV4,1
5DZVpQguB5TGP3MdkN3JSP,1
2HUZVffVPXvqnrml0gXggp,1
2PTzfXh5Ut3hjRrWGyafz6,1
5MTsZG10E0hTvAkdioyPnw,1
2AN3wNGUW0IgzfuurtVEDS,1
7jIAttgQTpLDoNtykIQXjH,1
353rT3h7ABEWWBe6Hr7EZD,1
0GgFpUEQzr5RuDZC768g0k,1
5hhhrZMKz1NEZM7jRWufbf,1
4zESVuAPxaC9bqQKjiWgH6,1
7EcFRiCKqijYsuA5UbNnQZ,1
4WbTMyywJtvUNhmVKa0oSM,1
0R7EWhquaAICmyE5MZqt3q,1
5u2HaXFymnYNePtwI5bU3t,1
79keCNa2NAa4xMInUQCATJ,1
61X73CJcpwGIxgQgKEXbw0,1
78Vs1Oo42MrcbwB8vQhhsz,1
4dzurJ1Q1LIr8X7doV3yT0,1
0goA2cYxU9k2XfQHzo6WcP,1
4uCVtXasfPk1Z0JwrwTIzH,1
3HOcPWc2LUUv5te756KfAH,1
4ISCO9MWDxOuteeVAm2ZWh,1
6YOOCjjIb0pBZXbJjYgUlP,1
1i7JnFAxC15AuF1dsosbYM,1
7JY9axEOxQbeAN8OzwsOwy,1
0eyE0L7FbNrXaByFzMXT1C,1
0MY3K86lZ9HIat4oBi40dh,1
16x2V0ZWoXD7Rjo6bSAoEK,1
0zANeX4R6uWb82gCQAguOD,1
3BztDPhRhfwdwUndTlg45h,1
27hFQQS3cVUmIK3ser5bpu,1
63F2nWghdifkNHVns5GT8W,1
76w967eCBrUFBSzef2ExlK,1
4kXcndvaQEROosxdcbJqzK,1
0lczO04vbk2ZiNvAqzUUQ0,1
6Fomnvc3pkLvUQYUkhiQPx,1
6cMzeng5QA8fd2qqiMeIyg,1
4jK6bBO2JbkvvgT7FPj8c5,1
2jHEySxCzzODFWmPzt084L,1
4XlevPQOF6GkZCS2yWOkNn,1
4muAobUpgKTEgqskgNESmC,1
0OwoAzOM3ULaLoiYpC5axn,1
2GbTLMvttdfKoz4YDjZJis,1
5lQBkoXivgiXqKicR2uaTh,1
2GzvzxXnyJ9l3obE4JskC2,1
4tK4ARuilOrBzwVQK73E0Y,1
2E3ObBU2VIrTYOYh8tvi0x,1
3BXMHdrjdF5yjJU4G0Z5HZ,1
3x3zdepy3au5Uo81WIA9MG,1
1tPYm2PqXjYL6lM0AfH5aT,1
14UvqLsdqw2dsmVkmTYptE,1
3XnDbrxxtA40HPIIRWLgRT,1
5bC6ONDsL88snGN6QasjZH,1
2XshyXPcxtwvyFMys4JCqQ,1
56AecW9Anb0CY6HpgWvcg9,1
2EkGF5wYi3QrxTMMQftm4a,1
6VtoP2sJt5oCmPOQIve2sf,1
7ImaCF0ttRFNoQIErYlRq5,1
